n,d,outlier_fraction,outlier_mag,trial,true_cv,true_M,oracle_decision,in_borderline,s,tau_name,tau,branch_taken,pilot_cv,M_hat,T_used,rel_error,match
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,10,1.5,1.5,uniform_exact,0.4928499448831887,1.8977848635947492,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,10,sqrt(log n),2.628260884878466,uniform_exact,0.4928499448831887,1.8977848635947492,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,10,3.0,3.0,uniform_exact,0.4928499448831887,1.8977848635947492,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,30,1.5,1.5,uniform_exact,0.5794908840886654,2.632078717272906,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,30,sqrt(log n),2.628260884878466,uniform_exact,0.5794908840886654,2.632078717272906,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,30,3.0,3.0,uniform_exact,0.5794908840886654,2.632078717272906,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,50,1.5,1.5,uniform_exact,0.5373566534198206,2.7761108587446937,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,50,sqrt(log n),2.628260884878466,uniform_exact,0.5373566534198206,2.7761108587446937,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,50,3.0,3.0,uniform_exact,0.5373566534198206,2.7761108587446937,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,100,1.5,1.5,uniform_exact,0.5864737703443701,2.908737888262764,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,100,sqrt(log n),2.628260884878466,uniform_exact,0.5864737703443701,2.908737888262764,1000,0.0,1
1000,3,0.0,2.0,2,0.633503586176026,5.578210996800821,uniform,0,100,3.0,3.0,uniform_exact,0.5864737703443701,2.908737888262764,1000,0.0,1
